Number of clusters	Members in cluster	Percentage of total
3215	6	.01300
3216	6	.01300
3217	6	.01300
3218	6	.01300
3219	6	.01300
3220	6	.01300
3221	6	.01300
3222	6	.01300
3223	6	.01300
3224	6	.01300
3225	6	.01300
3226	6	.01300
3227	6	.01300
3228	6	.01300
3229	6	.01300
3230	6	.01300
3231	6	.01300
3232	6	.01300
3233	6	.01300
3234	6	.01300
3235	6	.01300
3236	6	.01300
3237	6	.01300
3238	6	.01300
3239	6	.01300
3240	6	.01300
3241	6	.01300
3242	6	.01300
3243	6	.01300
3244	6	.01300
3245	6	.01300
3246	6	.01300
3247	6	.01300
3248	6	.01300
3249	6	.01300
3250	6	.01300
3251	6	.01300
3252	6	.01300
3253	6	.01300
3254	6	.01300
3255	6	.01300
3256	6	.01300
3257	6	.01300
3258	6	.01300
3259	6	.01300
3260	6	.01300
3261	6	.01300
3262	6	.01300
3263	6	.01300
3264	6	.01300
3265	6	.01300
3266	6	.01300
3267	6	.01300
3268	6	.01300
3269	6	.01300
3270	6	.01300
3271	6	.01300
3272	6	.01300
3273	6	.01300
3274	6	.01300
3275	6	.01300
3276	6	.01300
3277	6	.01300
3278	6	.01300
3279	6	.01300
3280	6	.01300
3281	6	.01300
3282	6	.01300
3283	6	.01300
3284	6	.01300
3285	6	.01300
3286	6	.01300
3287	6	.01300
3288	6	.01300
3289	6	.01300
3290	6	.01300
3291	6	.01300
3292	6	.01300
3293	6	.01300
3294	6	.01300
3295	6	.01300
3296	6	.01300
3297	6	.01300
3298	6	.01300
3299	6	.01300
3300	6	.01300
3301	6	.01300
3302	6	.01300
3303	6	.01300
3304	6	.01300
3305	6	.01300
3306	6	.01300
3307	6	.01300
3308	6	.01300
3309	6	.01300
3310	6	.01300
3311	6	.01300
3312	6	.01300
3313	6	.01300
3314	6	.01300
3315	6	.01300
3316	6	.01300
3317	6	.01300
3318	6	.01300
3319	6	.01300
3320	6	.01300
3321	6	.01300
3322	6	.01300
3323	6	.01300
3324	6	.01300
3325	6	.01300
3326	6	.01300
3327	6	.01300
3328	6	.01300
3329	6	.01300
3330	6	.01300
3331	6	.01300
3332	6	.01300
3333	6	.01300
3334	6	.01300
3335	6	.01300
3336	6	.01300
3337	6	.01300
3338	6	.01300
3339	6	.01300
3340	6	.01300
3341	6	.01300
3342	6	.01300
3343	6	.01300
3344	6	.01300
3345	6	.01300
3346	6	.01300
3347	6	.01300
3348	6	.01300
3349	6	.01300
3350	6	.01300
3351	6	.01300
3352	6	.01300
3353	6	.01300
3354	6	.01300
3355	6	.01300
3356	6	.01300
3357	6	.01300
3358	6	.01300
3359	6	.01300
3360	6	.01300
3361	6	.01300
3362	6	.01300
3363	6	.01300
3364	6	.01300
3365	6	.01300
3366	6	.01300
3367	6	.01300
3368	6	.01300
3369	6	.01300
3370	6	.01300
3371	6	.01300
3372	6	.01300
3373	6	.01300
3374	6	.01300
3375	6	.01300
3376	6	.01300
3377	6	.01300
3378	6	.01300
3379	6	.01300
3380	6	.01300
3381	6	.01300
3382	6	.01300
3383	6	.01300
3384	6	.01300
3385	6	.01300
3386	6	.01300
3387	6	.01300
3388	6	.01300
3389	6	.01300
3390	6	.01300
3391	6	.01300
3392	6	.01300
3393	6	.01300
3394	6	.01300
3395	6	.01300
3396	6	.01300
3397	6	.01300
3398	6	.01300
3399	6	.01300
3400	6	.01300
3401	6	.01300
3402	6	.01300
3403	6	.01300
3404	6	.01300
3405	6	.01300
3406	6	.01300
3407	6	.01300
3408	6	.01300
3409	6	.01300
3410	6	.01300
3411	6	.01300
3412	6	.01300
3413	6	.01300
3414	6	.01300
3415	6	.01300
3416	6	.01300
3417	6	.01300
3418	6	.01300
3419	6	.01300
3420	6	.01300
3421	6	.01300
3422	6	.01300
3423	6	.01300
3424	6	.01300
3425	6	.01300
3426	6	.01300
3427	6	.01300
3428	6	.01300
3429	6	.01300
3430	6	.01300
3431	6	.01300
3432	6	.01300
3433	6	.01300
3434	6	.01300
3435	6	.01300
3436	6	.01300
3437	6	.01300
3438	6	.01300
3439	6	.01300
3440	6	.01300
3441	6	.01300
3442	6	.01300
3443	6	.01300
3444	6	.01300
3445	6	.01300
3446	6	.01300
3447	6	.01300
3448	6	.01300
3449	6	.01300
3450	6	.01300
3451	6	.01300
3452	6	.01300
3453	6	.01300
3454	6	.01300
3455	6	.01300
3456	6	.01300
3457	6	.01300
3458	6	.01300
3459	6	.01300
3460	6	.01300
3461	6	.01300
3462	6	.01300
3463	6	.01300
3464	6	.01300
3465	6	.01300
3466	6	.01300
3467	6	.01300
3468	6	.01300
3469	6	.01300
3470	6	.01300
3471	6	.01300
3472	6	.01300
3473	6	.01300
3474	6	.01300
3475	6	.01300
3476	6	.01300
3477	6	.01300
3478	6	.01300
3479	6	.01300
3480	6	.01300
3481	6	.01300
3482	6	.01300
3483	6	.01300
3484	6	.01300
3485	6	.01300
3486	6	.01300
3487	6	.01300
3488	6	.01300
3489	6	.01300
3490	6	.01300
3491	6	.01300
3492	6	.01300
3493	6	.01300
3494	6	.01300
3495	6	.01300
3496	6	.01300
3497	6	.01300
3498	6	.01300
3499	6	.01300
3500	6	.01300
3501	6	.01300
3502	6	.01300
3503	6	.01300
3504	6	.01300
3505	6	.01300
3506	6	.01300
3507	6	.01300
3508	6	.01300
3509	6	.01300
3510	6	.01300
3511	6	.01300
3512	6	.01300
3513	6	.01300
3514	6	.01300
3515	6	.01300
3516	6	.01300
3517	6	.01300
3518	6	.01300
3519	6	.01300
3520	6	.01300
3521	6	.01300
3522	6	.01300
3523	6	.01300
3524	6	.01300
3525	6	.01300
3526	6	.01300
3527	6	.01300
3528	6	.01300
3529	6	.01300
3530	6	.01300
3531	6	.01300
3532	6	.01300
3533	6	.01300
3534	6	.01300
3535	6	.01300
3536	6	.01300
3537	6	.01300
3538	6	.01300
3539	6	.01300
3540	6	.01300
3541	6	.01300
3542	6	.01300
3543	6	.01300
3544	6	.01300
3545	6	.01300
3546	6	.01300
3547	6	.01300
3548	6	.01300
3549	6	.01300
3550	6	.01300
3551	6	.01300
3552	6	.01300
3553	6	.01300
3554	6	.01300
3555	6	.01300
3556	6	.01300
3557	6	.01300
3558	6	.01300
3559	6	.01300
3560	6	.01300
3561	6	.01300
3562	6	.01300
3563	6	.01300
3564	6	.01300
3565	6	.01300
3566	6	.01300
3567	6	.01300
3568	6	.01300
3569	6	.01300
3570	6	.01300
3571	6	.01300
3572	6	.01300
3573	6	.01300
3574	6	.01300
3575	6	.01300
3576	6	.01300
3577	6	.01300
3578	6	.01300
3579	6	.01300
3580	6	.01300
3581	6	.01300
3582	6	.01300
3583	6	.01300
3584	6	.01300
3585	6	.01300
3586	6	.01300
3587	6	.01300
3588	6	.01300
3589	6	.01300
3590	6	.01300
3591	6	.01300
3592	6	.01300
3593	6	.01300
3594	6	.01300
3595	6	.01300
3596	6	.01300
3597	6	.01300
3598	6	.01300
3599	6	.01300
3600	6	.01300
3601	6	.01300
3602	6	.01300
3603	6	.01300
3604	6	.01300
3605	6	.01300
3606	6	.01300
3607	6	.01300
3608	6	.01300
3609	6	.01300
3610	6	.01300
3611	6	.01300
3612	6	.01300
3613	6	.01300
3614	6	.01300
3615	6	.01300
3616	6	.01300
3617	6	.01300
3618	6	.01300
3619	6	.01300
3620	6	.01300
3621	6	.01300
3622	6	.01300
3623	6	.01300
3624	6	.01300
3625	6	.01300
3626	6	.01300
3627	6	.01300
3628	6	.01300
3629	6	.01300
3630	6	.01300
3631	6	.01300
3632	6	.01300
3633	6	.01300
3634	6	.01300
3635	6	.01300
3636	6	.01300
3637	6	.01300
3638	6	.01300
3639	6	.01300
3640	6	.01300
3641	6	.01300
3642	6	.01300
3643	6	.01300
3644	6	.01300
3645	6	.01300
3646	6	.01300
3647	6	.01300
3648	6	.01300
3649	6	.01300
3650	6	.01300
3651	6	.01300
3652	6	.01300
3653	6	.01300
3654	6	.01300
3655	6	.01300
3656	6	.01300
3657	6	.01300
3658	6	.01300
3659	6	.01300
3660	6	.01300
3661	6	.01300
3662	6	.01300
3663	6	.01300
3664	6	.01300
3665	6	.01300
3666	6	.01300
3667	6	.01300
3668	6	.01300
3669	6	.01300
3670	6	.01300
3671	6	.01300
3672	6	.01300
3673	6	.01300
3674	6	.01300
3675	6	.01300
3676	6	.01300
3677	6	.01300
3678	6	.01300
3679	6	.01300
3680	6	.01300
3681	6	.01300
3682	6	.01300
3683	6	.01300
3684	6	.01300
3685	6	.01300
3686	6	.01300
3687	6	.01300
3688	6	.01300
3689	6	.01300
3690	6	.01300
3691	6	.01300
3692	6	.01300
3693	6	.01300
3694	6	.01300
3695	6	.01300
3696	6	.01300
3697	6	.01300
3698	6	.01300
3699	6	.01300
3700	6	.01300
3701	6	.01300
3702	6	.01300
3703	6	.01300
3704	6	.01300
3705	6	.01300
3706	6	.01300
3707	6	.01300
3708	6	.01300
3709	6	.01300
3710	6	.01300
3711	6	.01300
3712	6	.01300
3713	6	.01300
3714	6	.01300
3715	6	.01300
3716	6	.01300
3717	6	.01300
3718	6	.01300
3719	6	.01300
3720	6	.01300
3721	6	.01300
3722	6	.01300
3723	6	.01300
3724	6	.01300
3725	6	.01300
3726	6	.01300
3727	6	.01300
3728	6	.01300
3729	6	.01300
3730	6	.01300
3731	6	.01300
3732	6	.01300
3733	6	.01300
3734	6	.01300
3735	6	.01300
3736	6	.01300
3737	6	.01300
3738	6	.01300
3739	6	.01300
3740	6	.01300
3741	6	.01300
3742	6	.01300
3743	6	.01300
3744	6	.01300
3745	6	.01300
3746	6	.01300
3747	6	.01300
3748	6	.01300
3749	6	.01300
3750	6	.01300
3751	6	.01300
3752	6	.01300
3753	6	.01300
3754	6	.01300
3755	6	.01300
3756	6	.01300
3757	6	.01300
3758	6	.01300
3759	6	.01300
3760	6	.01300
3761	6	.01300
3762	6	.01300
3763	6	.01300
3764	6	.01300
3765	6	.01300
3766	6	.01300
3767	6	.01300
3768	6	.01300
3769	6	.01300
3770	6	.01300
3771	6	.01300
3772	6	.01300
3773	6	.01300
3774	6	.01300
3775	6	.01300
3776	6	.01300
3777	6	.01300
3778	6	.01300
3779	6	.01300
3780	6	.01300
3781	6	.01300
3782	6	.01300
3783	6	.01300
3784	6	.01300
3785	6	.01300
3786	6	.01300
3787	6	.01300
3788	6	.01300
3789	6	.01300
3790	6	.01300
3791	6	.01300
3792	6	.01300
3793	6	.01300
3794	6	.01300
3795	6	.01300
3796	6	.01300
3797	6	.01300
3798	6	.01300
3799	6	.01300
3800	6	.01300
3801	6	.01300
3802	6	.01300
3803	6	.01300
3804	6	.01300
3805	6	.01300
3806	6	.01300
3807	6	.01300
3808	6	.01300
3809	6	.01300
3810	6	.01300
3811	6	.01300
3812	6	.01300
3813	6	.01300
3814	6	.01300
3815	6	.01300
3816	6	.01300
3817	6	.01300
3818	6	.01300
3819	6	.01300
3820	6	.01300
3821	6	.01300
3822	6	.01300
3823	6	.01300
3824	6	.01300
3825	6	.01300
3826	6	.01300
3827	6	.01300
3828	6	.01300
3829	6	.01300
3830	6	.01300
3831	6	.01300
3832	6	.01300
3833	6	.01300
3834	6	.01300
3835	6	.01300
3836	6	.01300
3837	6	.01300
3838	6	.01300
3839	6	.01300
3840	6	.01300
3841	6	.01300
3842	6	.01300
3843	6	.01300
3844	6	.01300
3845	6	.01300
3846	6	.01300
3847	6	.01300
3848	6	.01300
3849	6	.01300
3850	6	.01300
3851	6	.01300
3852	6	.01300
3853	6	.01300
3854	6	.01300
3855	6	.01300
3856	6	.01300
3857	6	.01300
3858	6	.01300
3859	6	.01300
3860	6	.01300
3861	6	.01300
3862	6	.01300
3863	6	.01300
3864	6	.01300
3865	6	.01300
3866	6	.01300
3867	6	.01300
3868	6	.01300
3869	6	.01300
3870	6	.01300
3871	6	.01300
3872	6	.01300
3873	6	.01300
3874	6	.01300
3875	6	.01300
3876	6	.01300
3877	6	.01300
3878	6	.01300
3879	6	.01300
3880	6	.01300
3881	6	.01300
3882	6	.01300
3883	6	.01300
3884	6	.01300
3885	6	.01300
3886	6	.01300
3887	6	.01300
3888	6	.01300
3889	6	.01300
3890	6	.01300
3891	6	.01300
3892	6	.01300
3893	6	.01300
3894	6	.01300
3895	6	.01300
3896	6	.01300
3897	6	.01300
3898	6	.01300
3899	6	.01300
3900	6	.01300
3901	6	.01300
3902	6	.01300
3903	6	.01300
3904	6	.01300
3905	6	.01300
3906	6	.01300
3907	6	.01300
3908	6	.01300
3909	6	.01300
3910	6	.01300
3911	6	.01300
3912	6	.01300
3913	6	.01300
3914	5	.01100
3915	5	.01100
3916	5	.01100
3917	5	.01100
3918	5	.01100
3919	5	.01100
3920	5	.01100
3921	5	.01100
3922	5	.01100
3923	5	.01100
3924	5	.01100
3925	5	.01100
3926	5	.01100
3927	5	.01100
3928	5	.01100
3929	5	.01100
3930	5	.01100
3931	5	.01100
3932	5	.01100
3933	5	.01100
3934	5	.01100
3935	5	.01100
3936	5	.01100
3937	5	.01100
3938	5	.01100
3939	5	.01100
3940	5	.01100
3941	5	.01100
3942	5	.01100
3943	5	.01100
3944	5	.01100
3945	5	.01100
3946	5	.01100
3947	5	.01100
3948	5	.01100
3949	5	.01100
3950	5	.01100
3951	5	.01100
3952	5	.01100
3953	5	.01100
3954	5	.01100
3955	5	.01100
3956	5	.01100
3957	5	.01100
3958	5	.01100
3959	5	.01100
3960	5	.01100
3961	5	.01100
3962	5	.01100
3963	5	.01100
3964	5	.01100
3965	5	.01100
3966	5	.01100
3967	5	.01100
3968	5	.01100
3969	5	.01100
3970	5	.01100
3971	5	.01100
3972	5	.01100
3973	5	.01100
3974	5	.01100
3975	5	.01100
3976	5	.01100
3977	5	.01100
3978	5	.01100
3979	5	.01100
3980	5	.01100
3981	5	.01100
3982	5	.01100
3983	5	.01100
3984	5	.01100
3985	5	.01100
3986	5	.01100
3987	5	.01100
3988	5	.01100
3989	5	.01100
3990	5	.01100
3991	5	.01100
3992	5	.01100
3993	5	.01100
3994	5	.01100
3995	5	.01100
3996	5	.01100
3997	5	.01100
3998	5	.01100
3999	5	.01100
4000	5	.01100
4001	5	.01100
4002	5	.01100
4003	5	.01100
4004	5	.01100
4005	5	.01100
4006	5	.01100
4007	5	.01100
4008	5	.01100
4009	5	.01100
4010	5	.01100
4011	5	.01100
4012	5	.01100
4013	5	.01100
4014	5	.01100
4015	5	.01100
4016	5	.01100
4017	5	.01100
4018	5	.01100
4019	5	.01100
4020	5	.01100
4021	5	.01100
4022	5	.01100
4023	5	.01100
4024	5	.01100
4025	5	.01100
4026	5	.01100
4027	5	.01100
4028	5	.01100
4029	5	.01100
4030	5	.01100
4031	5	.01100
4032	5	.01100
4033	5	.01100
4034	5	.01100
4035	5	.01100
4036	5	.01100
4037	5	.01100
4038	5	.01100
4039	5	.01100
4040	5	.01100
4041	5	.01100
4042	5	.01100
4043	5	.01100
4044	5	.01100
4045	5	.01100
4046	5	.01100
4047	5	.01100
4048	5	.01100
4049	5	.01100
4050	5	.01100
4051	5	.01100
4052	5	.01100
4053	5	.01100
4054	5	.01100
4055	5	.01100
4056	5	.01100
4057	5	.01100
4058	5	.01100
4059	5	.01100
4060	5	.01100
4061	5	.01100
4062	5	.01100
4063	5	.01100
4064	5	.01100
4065	5	.01100
4066	5	.01100
4067	5	.01100
4068	5	.01100
4069	5	.01100
4070	5	.01100
4071	5	.01100
4072	5	.01100
4073	5	.01100
4074	5	.01100
4075	5	.01100
4076	5	.01100
4077	5	.01100
4078	5	.01100
4079	5	.01100
4080	5	.01100
4081	5	.01100
4082	5	.01100
4083	5	.01100
4084	5	.01100
4085	5	.01100
4086	5	.01100
4087	5	.01100
4088	5	.01100
4089	5	.01100
4090	5	.01100
4091	5	.01100
4092	5	.01100
4093	5	.01100
4094	5	.01100
4095	5	.01100
4096	5	.01100
4097	5	.01100
4098	5	.01100
4099	5	.01100
4100	5	.01100
4101	5	.01100
4102	5	.01100
4103	5	.01100
4104	5	.01100
4105	5	.01100
4106	5	.01100
4107	5	.01100
4108	5	.01100
4109	5	.01100
4110	5	.01100
4111	5	.01100
4112	5	.01100
4113	5	.01100
4114	5	.01100
4115	5	.01100
4116	5	.01100
4117	5	.01100
4118	5	.01100
4119	5	.01100
4120	5	.01100
4121	5	.01100
4122	5	.01100
4123	5	.01100
4124	5	.01100
4125	5	.01100
4126	5	.01100
4127	5	.01100
4128	5	.01100
4129	5	.01100
4130	5	.01100
4131	5	.01100
4132	5	.01100
4133	5	.01100
4134	5	.01100
4135	5	.01100
4136	5	.01100
4137	5	.01100
4138	5	.01100
4139	5	.01100
4140	5	.01100
4141	5	.01100
4142	5	.01100
4143	5	.01100
4144	5	.01100
4145	5	.01100
4146	5	.01100
4147	5	.01100
4148	5	.01100
4149	5	.01100
4150	5	.01100
4151	5	.01100
4152	5	.01100
4153	5	.01100
4154	5	.01100
4155	5	.01100
4156	5	.01100
4157	5	.01100
4158	5	.01100
4159	5	.01100
4160	5	.01100
4161	5	.01100
4162	5	.01100
4163	5	.01100
4164	5	.01100
4165	5	.01100
4166	5	.01100
4167	5	.01100
4168	5	.01100
4169	5	.01100
4170	5	.01100
4171	5	.01100
4172	5	.01100
4173	5	.01100
4174	5	.01100
4175	5	.01100
4176	5	.01100
4177	5	.01100
4178	5	.01100
4179	5	.01100
4180	5	.01100
4181	5	.01100
4182	5	.01100
4183	5	.01100
4184	5	.01100
4185	5	.01100
4186	5	.01100
4187	5	.01100
4188	5	.01100
4189	5	.01100
4190	5	.01100
4191	5	.01100
4192	5	.01100
4193	5	.01100
4194	5	.01100
4195	5	.01100
4196	5	.01100
4197	5	.01100
4198	5	.01100
4199	5	.01100
4200	5	.01100
4201	5	.01100
4202	5	.01100
4203	5	.01100
4204	5	.01100
4205	5	.01100
4206	5	.01100
4207	5	.01100
4208	5	.01100
4209	5	.01100
4210	5	.01100
4211	5	.01100
4212	5	.01100
4213	5	.01100
4214	5	.01100
4215	5	.01100
4216	5	.01100
4217	5	.01100
4218	5	.01100
4219	5	.01100
4220	5	.01100
4221	5	.01100
4222	5	.01100
4223	5	.01100
4224	5	.01100
4225	5	.01100
4226	5	.01100
4227	5	.01100
4228	5	.01100
4229	5	.01100
4230	5	.01100
4231	5	.01100
4232	5	.01100
4233	5	.01100
4234	5	.01100
4235	5	.01100
4236	5	.01100
4237	5	.01100
4238	5	.01100
4239	5	.01100
4240	5	.01100
4241	5	.01100
4242	5	.01100
4243	5	.01100
4244	5	.01100
4245	5	.01100
4246	5	.01100
4247	5	.01100
4248	5	.01100
4249	5	.01100
4250	5	.01100
4251	5	.01100
4252	5	.01100
4253	5	.01100
4254	5	.01100
4255	5	.01100
4256	5	.01100
4257	5	.01100
4258	5	.01100
4259	5	.01100
4260	5	.01100
4261	5	.01100
4262	5	.01100
4263	5	.01100
4264	5	.01100
4265	5	.01100
4266	5	.01100
4267	5	.01100
4268	5	.01100
4269	5	.01100
4270	5	.01100
4271	5	.01100
4272	5	.01100
4273	5	.01100
4274	5	.01100
4275	5	.01100
4276	5	.01100
4277	5	.01100
4278	5	.01100
4279	5	.01100
4280	5	.01100
4281	5	.01100
4282	5	.01100
4283	5	.01100
4284	5	.01100
4285	5	.01100
4286	5	.01100
4287	5	.01100
4288	5	.01100
4289	5	.01100
4290	5	.01100
4291	5	.01100
4292	5	.01100
4293	5	.01100
4294	5	.01100
4295	5	.01100
4296	5	.01100
4297	5	.01100
4298	5	.01100
4299	5	.01100
4300	5	.01100
4301	5	.01100
4302	5	.01100
4303	5	.01100
4304	5	.01100
4305	5	.01100
4306	5	.01100
4307	5	.01100
4308	5	.01100
4309	5	.01100
4310	5	.01100
4311	5	.01100
4312	5	.01100
4313	5	.01100
4314	5	.01100
4315	5	.01100
4316	5	.01100
4317	5	.01100
4318	5	.01100
4319	5	.01100
4320	5	.01100
4321	5	.01100
4322	5	.01100
4323	5	.01100
4324	5	.01100
4325	5	.01100
4326	5	.01100
4327	5	.01100
4328	5	.01100
4329	5	.01100
4330	5	.01100
4331	5	.01100
4332	5	.01100
4333	5	.01100
4334	5	.01100
4335	5	.01100
4336	5	.01100
4337	5	.01100
4338	5	.01100
4339	5	.01100
4340	5	.01100
4341	5	.01100
4342	5	.01100
4343	5	.01100
4344	5	.01100
4345	5	.01100
4346	5	.01100
4347	5	.01100
4348	5	.01100
4349	5	.01100
4350	5	.01100
4351	5	.01100
4352	5	.01100
4353	5	.01100
4354	5	.01100
4355	5	.01100
4356	5	.01100
4357	5	.01100
4358	5	.01100
4359	5	.01100
4360	5	.01100
4361	5	.01100
4362	5	.01100
4363	5	.01100
4364	5	.01100
4365	5	.01100
4366	5	.01100
4367	5	.01100
4368	5	.01100
4369	5	.01100
4370	5	.01100
4371	5	.01100
4372	5	.01100
4373	5	.01100
4374	5	.01100
4375	5	.01100
4376	5	.01100
4377	5	.01100
4378	5	.01100
4379	5	.01100
4380	5	.01100
4381	5	.01100
4382	5	.01100
4383	5	.01100
4384	5	.01100
4385	5	.01100
4386	5	.01100
4387	5	.01100
4388	5	.01100
4389	5	.01100
4390	5	.01100
4391	5	.01100
4392	5	.01100
4393	5	.01100
4394	5	.01100
4395	5	.01100
4396	5	.01100
4397	5	.01100
4398	5	.01100
4399	5	.01100
4400	5	.01100
4401	5	.01100
4402	5	.01100
4403	5	.01100
4404	5	.01100
4405	5	.01100
4406	5	.01100
4407	5	.01100
4408	5	.01100
4409	5	.01100
4410	5	.01100
4411	5	.01100
4412	5	.01100
4413	5	.01100
4414	5	.01100
4415	5	.01100
4416	5	.01100
4417	5	.01100
4418	5	.01100
4419	5	.01100
4420	5	.01100
4421	5	.01100
4422	5	.01100
4423	5	.01100
4424	5	.01100
4425	5	.01100
4426	5	.01100
4427	5	.01100
4428	5	.01100
4429	5	.01100
4430	5	.01100
4431	5	.01100
4432	5	.01100
4433	5	.01100
4434	5	.01100
4435	5	.01100
4436	5	.01100
4437	5	.01100
4438	5	.01100
4439	5	.01100
4440	5	.01100
4441	5	.01100
4442	5	.01100
4443	5	.01100
4444	5	.01100
4445	5	.01100
4446	5	.01100
4447	5	.01100
4448	5	.01100
4449	5	.01100
4450	5	.01100
4451	5	.01100
4452	5	.01100
4453	5	.01100
4454	5	.01100
4455	5	.01100
4456	5	.01100
4457	5	.01100
4458	5	.01100
4459	5	.01100
4460	5	.01100
4461	5	.01100
4462	5	.01100
4463	5	.01100
4464	5	.01100
4465	5	.01100
4466	5	.01100
4467	5	.01100
4468	5	.01100
4469	5	.01100
4470	5	.01100
4471	5	.01100
4472	5	.01100
4473	5	.01100
4474	5	.01100
4475	5	.01100
4476	5	.01100
4477	5	.01100
4478	5	.01100
4479	5	.01100
4480	5	.01100
4481	5	.01100
4482	5	.01100
4483	5	.01100
4484	5	.01100
4485	5	.01100
4486	5	.01100
4487	5	.01100
4488	5	.01100
4489	5	.01100
4490	5	.01100
4491	5	.01100
4492	5	.01100
4493	5	.01100
4494	5	.01100
4495	5	.01100
4496	5	.01100
4497	5	.01100
4498	5	.01100
4499	5	.01100
4500	5	.01100
4501	5	.01100
4502	5	.01100
4503	5	.01100
4504	5	.01100
4505	5	.01100
4506	5	.01100
4507	5	.01100
4508	5	.01100
4509	5	.01100
4510	5	.01100
4511	5	.01100
4512	5	.01100
4513	5	.01100
4514	5	.01100
4515	5	.01100
4516	5	.01100
4517	5	.01100
4518	5	.01100
4519	5	.01100
4520	5	.01100
4521	5	.01100
4522	5	.01100
4523	5	.01100
4524	5	.01100
4525	5	.01100
4526	5	.01100
4527	5	.01100
4528	5	.01100
4529	5	.01100
4530	5	.01100
4531	5	.01100
4532	5	.01100
4533	5	.01100
4534	5	.01100
4535	5	.01100
4536	5	.01100
4537	5	.01100
4538	5	.01100
4539	5	.01100
4540	5	.01100
4541	5	.01100
4542	5	.01100
4543	5	.01100
4544	5	.01100
4545	5	.01100
4546	5	.01100
4547	5	.01100
4548	5	.01100
4549	5	.01100
4550	5	.01100
4551	4	.00900
4552	4	.00900
4553	4	.00900
4554	4	.00900
4555	4	.00900
4556	4	.00900
4557	4	.00900
4558	4	.00900
4559	4	.00900
4560	4	.00900
4561	4	.00900
4562	4	.00900
4563	4	.00900
4564	4	.00900
4565	4	.00900
4566	4	.00900
4567	4	.00900
4568	4	.00900
4569	4	.00900
4570	4	.00900
4571	4	.00900
4572	4	.00900
4573	4	.00900
4574	4	.00900
4575	4	.00900
4576	4	.00900
4577	4	.00900
4578	4	.00900
4579	4	.00900
4580	4	.00900
4581	4	.00900
4582	4	.00900
4583	4	.00900
4584	4	.00900
4585	4	.00900
4586	4	.00900
4587	4	.00900
4588	4	.00900
4589	4	.00900
4590	4	.00900
4591	4	.00900
4592	4	.00900
4593	4	.00900
4594	4	.00900
4595	4	.00900
4596	4	.00900
4597	4	.00900
4598	4	.00900
4599	4	.00900
4600	4	.00900
4601	4	.00900
4602	4	.00900
4603	4	.00900
4604	4	.00900
4605	4	.00900
4606	4	.00900
4607	4	.00900
4608	4	.00900
4609	4	.00900
4610	4	.00900
4611	4	.00900
4612	4	.00900
4613	4	.00900
4614	4	.00900
4615	4	.00900
4616	4	.00900
4617	4	.00900
4618	4	.00900
4619	4	.00900
4620	4	.00900
4621	4	.00900
4622	4	.00900
4623	4	.00900
4624	4	.00900
4625	4	.00900
4626	4	.00900
4627	4	.00900
4628	4	.00900
4629	4	.00900
4630	4	.00900
4631	4	.00900
4632	4	.00900
4633	4	.00900
4634	4	.00900
4635	4	.00900
4636	4	.00900
4637	4	.00900
4638	4	.00900
4639	4	.00900
4640	4	.00900
4641	4	.00900
4642	4	.00900
4643	4	.00900
4644	4	.00900
4645	4	.00900
4646	4	.00900
4647	4	.00900
4648	4	.00900
4649	4	.00900
4650	4	.00900
4651	4	.00900
4652	4	.00900
4653	4	.00900
4654	4	.00900
4655	4	.00900
4656	4	.00900
4657	4	.00900
4658	4	.00900
4659	4	.00900
4660	4	.00900
4661	4	.00900
4662	4	.00900
4663	4	.00900
4664	4	.00900
4665	4	.00900
4666	4	.00900
4667	4	.00900
4668	4	.00900
4669	4	.00900
4670	4	.00900
4671	4	.00900
4672	4	.00900
4673	4	.00900
4674	4	.00900
4675	4	.00900
4676	4	.00900
4677	4	.00900
4678	4	.00900
4679	4	.00900
4680	4	.00900
4681	4	.00900
4682	4	.00900
4683	4	.00900
4684	4	.00900
4685	4	.00900
4686	4	.00900
4687	4	.00900
4688	4	.00900
4689	4	.00900
4690	4	.00900
4691	4	.00900
4692	4	.00900
4693	4	.00900
4694	4	.00900
4695	4	.00900
4696	4	.00900
4697	4	.00900
4698	4	.00900
4699	4	.00900
4700	4	.00900
4701	4	.00900
4702	4	.00900
4703	4	.00900
4704	4	.00900
4705	4	.00900
4706	4	.00900
4707	4	.00900
4708	4	.00900
4709	4	.00900
4710	4	.00900
4711	4	.00900
4712	4	.00900
4713	4	.00900
4714	4	.00900
4715	4	.00900
4716	4	.00900
4717	4	.00900
4718	4	.00900
4719	4	.00900
4720	4	.00900
4721	4	.00900
4722	4	.00900
4723	4	.00900
4724	4	.00900
4725	4	.00900
4726	4	.00900
4727	4	.00900
4728	4	.00900
4729	4	.00900
4730	4	.00900
4731	4	.00900
4732	4	.00900
4733	4	.00900
4734	4	.00900
4735	4	.00900
4736	4	.00900
4737	4	.00900
4738	4	.00900
4739	4	.00900
4740	4	.00900
4741	4	.00900
4742	4	.00900
4743	4	.00900
4744	4	.00900
4745	4	.00900
4746	4	.00900
4747	4	.00900
4748	4	.00900
4749	4	.00900
4750	4	.00900
4751	4	.00900
4752	4	.00900
4753	4	.00900
4754	4	.00900
4755	4	.00900
4756	4	.00900
4757	4	.00900
4758	4	.00900
4759	4	.00900
4760	4	.00900
4761	4	.00900
4762	4	.00900
4763	4	.00900
4764	4	.00900
4765	4	.00900
4766	4	.00900
4767	4	.00900
