Number of clusters	Members in cluster	Percentage of total
1662	12	.02700
1663	12	.02700
1664	12	.02700
1665	12	.02700
1666	12	.02700
1667	12	.02700
1668	12	.02700
1669	12	.02700
1670	12	.02700
1671	12	.02700
1672	12	.02700
1673	12	.02700
1674	12	.02700
1675	12	.02700
1676	12	.02700
1677	12	.02700
1678	12	.02700
1679	12	.02700
1680	12	.02700
1681	12	.02700
1682	12	.02700
1683	12	.02700
1684	12	.02700
1685	12	.02700
1686	12	.02700
1687	12	.02700
1688	12	.02700
1689	12	.02700
1690	12	.02700
1691	12	.02700
1692	12	.02700
1693	12	.02700
1694	12	.02700
1695	12	.02700
1696	12	.02700
1697	12	.02700
1698	12	.02700
1699	12	.02700
1700	12	.02700
1701	12	.02700
1702	12	.02700
1703	12	.02700
1704	12	.02700
1705	12	.02700
1706	12	.02700
1707	12	.02700
1708	12	.02700
1709	12	.02700
1710	12	.02700
1711	12	.02700
1712	12	.02700
1713	12	.02700
1714	12	.02700
1715	12	.02700
1716	12	.02700
1717	12	.02700
1718	12	.02700
1719	12	.02700
1720	12	.02700
1721	12	.02700
1722	12	.02700
1723	12	.02700
1724	12	.02700
1725	12	.02700
1726	12	.02700
1727	12	.02700
1728	12	.02700
1729	12	.02700
1730	12	.02700
1731	12	.02700
1732	12	.02700
1733	12	.02700
1734	12	.02700
1735	12	.02700
1736	12	.02700
1737	12	.02700
1738	12	.02700
1739	12	.02700
1740	12	.02700
1741	12	.02700
1742	12	.02700
1743	12	.02700
1744	12	.02700
1745	12	.02700
1746	12	.02700
1747	11	.02400
1748	11	.02400
1749	11	.02400
1750	11	.02400
1751	11	.02400
1752	11	.02400
1753	11	.02400
1754	11	.02400
1755	11	.02400
1756	11	.02400
1757	11	.02400
1758	11	.02400
1759	11	.02400
1760	11	.02400
1761	11	.02400
1762	11	.02400
1763	11	.02400
1764	11	.02400
1765	11	.02400
1766	11	.02400
1767	11	.02400
1768	11	.02400
1769	11	.02400
1770	11	.02400
1771	11	.02400
1772	11	.02400
1773	11	.02400
1774	11	.02400
1775	11	.02400
1776	11	.02400
1777	11	.02400
1778	11	.02400
1779	11	.02400
1780	11	.02400
1781	11	.02400
1782	11	.02400
1783	11	.02400
1784	11	.02400
1785	11	.02400
1786	11	.02400
1787	11	.02400
1788	11	.02400
1789	11	.02400
1790	11	.02400
1791	11	.02400
1792	11	.02400
1793	11	.02400
1794	11	.02400
1795	11	.02400
1796	11	.02400
1797	11	.02400
1798	11	.02400
1799	11	.02400
1800	11	.02400
1801	11	.02400
1802	11	.02400
1803	11	.02400
1804	11	.02400
1805	11	.02400
1806	11	.02400
1807	11	.02400
1808	11	.02400
1809	11	.02400
1810	11	.02400
1811	11	.02400
1812	11	.02400
1813	11	.02400
1814	11	.02400
1815	11	.02400
1816	11	.02400
1817	11	.02400
1818	11	.02400
1819	11	.02400
1820	11	.02400
1821	11	.02400
1822	11	.02400
1823	11	.02400
1824	11	.02400
1825	11	.02400
1826	11	.02400
1827	11	.02400
1828	11	.02400
1829	11	.02400
1830	11	.02400
1831	11	.02400
1832	11	.02400
1833	11	.02400
1834	11	.02400
1835	11	.02400
1836	11	.02400
1837	11	.02400
1838	11	.02400
1839	11	.02400
1840	11	.02400
1841	11	.02400
1842	11	.02400
1843	11	.02400
1844	11	.02400
1845	11	.02400
1846	11	.02400
1847	11	.02400
1848	11	.02400
1849	11	.02400
1850	11	.02400
1851	11	.02400
1852	11	.02400
1853	11	.02400
1854	11	.02400
1855	11	.02400
1856	11	.02400
1857	11	.02400
1858	11	.02400
1859	11	.02400
1860	11	.02400
1861	11	.02400
1862	11	.02400
1863	11	.02400
1864	11	.02400
1865	11	.02400
1866	11	.02400
1867	11	.02400
1868	11	.02400
1869	11	.02400
1870	11	.02400
1871	11	.02400
1872	11	.02400
1873	11	.02400
1874	11	.02400
1875	11	.02400
1876	11	.02400
1877	11	.02400
1878	11	.02400
1879	11	.02400
1880	11	.02400
1881	11	.02400
1882	11	.02400
1883	11	.02400
1884	11	.02400
1885	11	.02400
1886	11	.02400
1887	11	.02400
1888	11	.02400
1889	11	.02400
1890	11	.02400
1891	11	.02400
1892	11	.02400
1893	11	.02400
1894	11	.02400
1895	11	.02400
1896	11	.02400
1897	11	.02400
1898	11	.02400
1899	10	.02200
1900	10	.02200
1901	10	.02200
1902	10	.02200
1903	10	.02200
1904	10	.02200
1905	10	.02200
1906	10	.02200
1907	10	.02200
1908	10	.02200
1909	10	.02200
1910	10	.02200
1911	10	.02200
1912	10	.02200
1913	10	.02200
1914	10	.02200
1915	10	.02200
1916	10	.02200
1917	10	.02200
1918	10	.02200
1919	10	.02200
1920	10	.02200
1921	10	.02200
1922	10	.02200
1923	10	.02200
1924	10	.02200
1925	10	.02200
1926	10	.02200
1927	10	.02200
1928	10	.02200
1929	10	.02200
1930	10	.02200
1931	10	.02200
1932	10	.02200
1933	10	.02200
1934	10	.02200
1935	10	.02200
1936	10	.02200
1937	10	.02200
1938	10	.02200
1939	10	.02200
1940	10	.02200
1941	10	.02200
1942	10	.02200
1943	10	.02200
1944	10	.02200
1945	10	.02200
1946	10	.02200
1947	10	.02200
1948	10	.02200
1949	10	.02200
1950	10	.02200
1951	10	.02200
1952	10	.02200
1953	10	.02200
1954	10	.02200
1955	10	.02200
1956	10	.02200
1957	10	.02200
1958	10	.02200
1959	10	.02200
1960	10	.02200
1961	10	.02200
1962	10	.02200
1963	10	.02200
1964	10	.02200
1965	10	.02200
1966	10	.02200
1967	10	.02200
1968	10	.02200
1969	10	.02200
1970	10	.02200
1971	10	.02200
1972	10	.02200
1973	10	.02200
1974	10	.02200
1975	10	.02200
1976	10	.02200
1977	10	.02200
1978	10	.02200
1979	10	.02200
1980	10	.02200
1981	10	.02200
1982	10	.02200
1983	10	.02200
1984	10	.02200
1985	10	.02200
1986	10	.02200
1987	10	.02200
1988	10	.02200
1989	10	.02200
1990	10	.02200
1991	10	.02200
1992	10	.02200
1993	10	.02200
1994	10	.02200
1995	10	.02200
1996	10	.02200
1997	10	.02200
1998	10	.02200
1999	10	.02200
2000	10	.02200
2001	10	.02200
2002	10	.02200
2003	10	.02200
2004	10	.02200
2005	10	.02200
2006	10	.02200
2007	10	.02200
2008	10	.02200
2009	10	.02200
2010	10	.02200
2011	10	.02200
2012	10	.02200
2013	10	.02200
2014	10	.02200
2015	10	.02200
2016	10	.02200
2017	10	.02200
2018	10	.02200
2019	10	.02200
2020	10	.02200
2021	10	.02200
2022	9	.02000
2023	9	.02000
2024	9	.02000
2025	9	.02000
2026	9	.02000
2027	9	.02000
2028	9	.02000
2029	9	.02000
2030	9	.02000
2031	9	.02000
2032	9	.02000
2033	9	.02000
2034	9	.02000
2035	9	.02000
2036	9	.02000
2037	9	.02000
2038	9	.02000
2039	9	.02000
2040	9	.02000
2041	9	.02000
2042	9	.02000
2043	9	.02000
2044	9	.02000
2045	9	.02000
2046	9	.02000
2047	9	.02000
2048	9	.02000
2049	9	.02000
2050	9	.02000
2051	9	.02000
2052	9	.02000
2053	9	.02000
2054	9	.02000
2055	9	.02000
2056	9	.02000
2057	9	.02000
2058	9	.02000
2059	9	.02000
2060	9	.02000
2061	9	.02000
2062	9	.02000
2063	9	.02000
2064	9	.02000
2065	9	.02000
2066	9	.02000
2067	9	.02000
2068	9	.02000
2069	9	.02000
2070	9	.02000
2071	9	.02000
2072	9	.02000
2073	9	.02000
2074	9	.02000
2075	9	.02000
2076	9	.02000
2077	9	.02000
2078	9	.02000
2079	9	.02000
2080	9	.02000
2081	9	.02000
2082	9	.02000
2083	9	.02000
2084	9	.02000
2085	9	.02000
2086	9	.02000
2087	9	.02000
2088	9	.02000
2089	9	.02000
2090	9	.02000
2091	9	.02000
2092	9	.02000
2093	9	.02000
2094	9	.02000
2095	9	.02000
2096	9	.02000
2097	9	.02000
2098	9	.02000
2099	9	.02000
2100	9	.02000
2101	9	.02000
2102	9	.02000
2103	9	.02000
2104	9	.02000
2105	9	.02000
2106	9	.02000
2107	9	.02000
2108	9	.02000
2109	9	.02000
2110	9	.02000
2111	9	.02000
2112	9	.02000
2113	9	.02000
2114	9	.02000
2115	9	.02000
2116	9	.02000
2117	9	.02000
2118	9	.02000
2119	9	.02000
2120	9	.02000
2121	9	.02000
2122	9	.02000
2123	9	.02000
2124	9	.02000
2125	9	.02000
2126	9	.02000
2127	9	.02000
2128	9	.02000
2129	9	.02000
2130	9	.02000
2131	9	.02000
2132	9	.02000
2133	9	.02000
2134	9	.02000
2135	9	.02000
2136	9	.02000
2137	9	.02000
2138	9	.02000
2139	9	.02000
2140	9	.02000
2141	9	.02000
2142	9	.02000
2143	9	.02000
2144	9	.02000
2145	9	.02000
2146	9	.02000
2147	9	.02000
2148	9	.02000
2149	8	.01800
2150	8	.01800
2151	8	.01800
2152	8	.01800
2153	8	.01800
2154	8	.01800
2155	8	.01800
2156	8	.01800
2157	8	.01800
2158	8	.01800
2159	8	.01800
2160	8	.01800
2161	8	.01800
2162	8	.01800
2163	8	.01800
2164	8	.01800
2165	8	.01800
2166	8	.01800
2167	8	.01800
2168	8	.01800
2169	8	.01800
2170	8	.01800
2171	8	.01800
2172	8	.01800
2173	8	.01800
2174	8	.01800
2175	8	.01800
2176	8	.01800
2177	8	.01800
2178	8	.01800
2179	8	.01800
2180	8	.01800
2181	8	.01800
2182	8	.01800
2183	8	.01800
2184	8	.01800
2185	8	.01800
2186	8	.01800
2187	8	.01800
2188	8	.01800
2189	8	.01800
2190	8	.01800
2191	8	.01800
2192	8	.01800
2193	8	.01800
2194	8	.01800
2195	8	.01800
2196	8	.01800
2197	8	.01800
2198	8	.01800
2199	8	.01800
2200	8	.01800
2201	8	.01800
2202	8	.01800
2203	8	.01800
2204	8	.01800
2205	8	.01800
2206	8	.01800
2207	8	.01800
2208	8	.01800
2209	8	.01800
2210	8	.01800
2211	8	.01800
2212	8	.01800
2213	8	.01800
2214	8	.01800
2215	8	.01800
2216	8	.01800
2217	8	.01800
2218	8	.01800
2219	8	.01800
2220	8	.01800
2221	8	.01800
2222	8	.01800
2223	8	.01800
2224	8	.01800
2225	8	.01800
2226	8	.01800
2227	8	.01800
2228	8	.01800
2229	8	.01800
2230	8	.01800
2231	8	.01800
2232	8	.01800
2233	8	.01800
2234	8	.01800
2235	8	.01800
2236	8	.01800
2237	8	.01800
2238	8	.01800
2239	8	.01800
2240	8	.01800
2241	8	.01800
2242	8	.01800
2243	8	.01800
2244	8	.01800
2245	8	.01800
2246	8	.01800
2247	8	.01800
2248	8	.01800
2249	8	.01800
2250	8	.01800
2251	8	.01800
2252	8	.01800
2253	8	.01800
2254	8	.01800
2255	8	.01800
2256	8	.01800
2257	8	.01800
2258	8	.01800
2259	8	.01800
2260	8	.01800
2261	8	.01800
2262	8	.01800
2263	8	.01800
2264	8	.01800
2265	8	.01800
2266	7	.01500
2267	7	.01500
2268	7	.01500
2269	7	.01500
2270	7	.01500
2271	7	.01500
2272	7	.01500
2273	7	.01500
2274	7	.01500
2275	7	.01500
2276	7	.01500
2277	7	.01500
2278	7	.01500
2279	7	.01500
2280	7	.01500
2281	7	.01500
2282	7	.01500
2283	7	.01500
2284	7	.01500
2285	7	.01500
2286	7	.01500
2287	7	.01500
2288	7	.01500
2289	7	.01500
2290	7	.01500
2291	7	.01500
2292	7	.01500
2293	7	.01500
2294	7	.01500
2295	7	.01500
2296	7	.01500
2297	7	.01500
2298	7	.01500
2299	7	.01500
2300	7	.01500
2301	7	.01500
2302	7	.01500
2303	7	.01500
2304	7	.01500
2305	7	.01500
2306	7	.01500
2307	7	.01500
2308	7	.01500
2309	7	.01500
2310	7	.01500
2311	7	.01500
2312	7	.01500
2313	7	.01500
2314	7	.01500
2315	7	.01500
2316	7	.01500
2317	7	.01500
2318	7	.01500
2319	7	.01500
2320	7	.01500
2321	7	.01500
2322	7	.01500
2323	7	.01500
2324	7	.01500
2325	7	.01500
2326	7	.01500
2327	7	.01500
2328	7	.01500
2329	7	.01500
2330	7	.01500
2331	7	.01500
2332	7	.01500
2333	7	.01500
2334	7	.01500
2335	7	.01500
2336	7	.01500
2337	7	.01500
2338	7	.01500
2339	7	.01500
2340	7	.01500
2341	7	.01500
2342	7	.01500
2343	7	.01500
2344	7	.01500
2345	7	.01500
2346	7	.01500
2347	7	.01500
2348	7	.01500
2349	7	.01500
2350	7	.01500
2351	7	.01500
2352	7	.01500
2353	7	.01500
2354	7	.01500
2355	7	.01500
2356	7	.01500
2357	7	.01500
2358	7	.01500
2359	7	.01500
2360	7	.01500
2361	7	.01500
2362	7	.01500
2363	7	.01500
2364	7	.01500
2365	7	.01500
2366	7	.01500
2367	7	.01500
2368	7	.01500
2369	7	.01500
2370	7	.01500
2371	7	.01500
2372	7	.01500
2373	7	.01500
2374	7	.01500
2375	7	.01500
2376	7	.01500
2377	7	.01500
2378	7	.01500
2379	7	.01500
2380	7	.01500
2381	7	.01500
2382	7	.01500
2383	7	.01500
2384	7	.01500
2385	7	.01500
2386	6	.01300
2387	6	.01300
2388	6	.01300
2389	6	.01300
2390	6	.01300
2391	6	.01300
2392	6	.01300
2393	6	.01300
2394	6	.01300
2395	6	.01300
2396	6	.01300
2397	6	.01300
2398	6	.01300
2399	6	.01300
2400	6	.01300
2401	6	.01300
2402	6	.01300
2403	6	.01300
2404	6	.01300
2405	6	.01300
2406	6	.01300
2407	6	.01300
2408	6	.01300
2409	6	.01300
2410	6	.01300
2411	6	.01300
2412	6	.01300
2413	6	.01300
2414	6	.01300
2415	6	.01300
2416	6	.01300
2417	6	.01300
2418	6	.01300
2419	6	.01300
2420	6	.01300
2421	6	.01300
2422	6	.01300
2423	6	.01300
2424	6	.01300
2425	6	.01300
2426	6	.01300
2427	6	.01300
2428	6	.01300
2429	6	.01300
2430	6	.01300
2431	6	.01300
2432	6	.01300
2433	6	.01300
2434	6	.01300
2435	6	.01300
2436	6	.01300
2437	6	.01300
2438	6	.01300
2439	6	.01300
2440	6	.01300
2441	6	.01300
2442	6	.01300
2443	6	.01300
2444	6	.01300
2445	6	.01300
2446	6	.01300
2447	6	.01300
2448	6	.01300
2449	6	.01300
2450	6	.01300
2451	6	.01300
2452	6	.01300
2453	6	.01300
2454	6	.01300
2455	6	.01300
2456	6	.01300
2457	6	.01300
2458	6	.01300
2459	6	.01300
2460	6	.01300
2461	6	.01300
2462	6	.01300
2463	6	.01300
2464	6	.01300
2465	6	.01300
2466	6	.01300
2467	6	.01300
2468	6	.01300
2469	6	.01300
2470	6	.01300
2471	6	.01300
2472	6	.01300
2473	6	.01300
2474	6	.01300
2475	6	.01300
2476	6	.01300
2477	6	.01300
2478	6	.01300
2479	6	.01300
2480	6	.01300
2481	6	.01300
2482	6	.01300
2483	6	.01300
2484	6	.01300
2485	6	.01300
2486	6	.01300
2487	6	.01300
2488	6	.01300
2489	6	.01300
2490	6	.01300
2491	6	.01300
2492	6	.01300
2493	6	.01300
2494	6	.01300
2495	6	.01300
2496	6	.01300
2497	6	.01300
2498	6	.01300
2499	6	.01300
2500	6	.01300
2501	6	.01300
2502	6	.01300
2503	6	.01300
2504	6	.01300
2505	6	.01300
2506	6	.01300
2507	6	.01300
2508	6	.01300
2509	6	.01300
2510	6	.01300
2511	6	.01300
2512	6	.01300
2513	6	.01300
2514	6	.01300
2515	6	.01300
2516	6	.01300
2517	6	.01300
2518	6	.01300
2519	5	.01100
2520	5	.01100
2521	5	.01100
2522	5	.01100
2523	5	.01100
2524	5	.01100
2525	5	.01100
2526	5	.01100
2527	5	.01100
2528	5	.01100
2529	5	.01100
2530	5	.01100
2531	5	.01100
2532	5	.01100
2533	5	.01100
2534	5	.01100
2535	5	.01100
2536	5	.01100
2537	5	.01100
2538	5	.01100
2539	5	.01100
2540	5	.01100
2541	5	.01100
2542	5	.01100
2543	5	.01100
2544	5	.01100
2545	5	.01100
2546	5	.01100
2547	5	.01100
2548	5	.01100
2549	5	.01100
2550	5	.01100
2551	5	.01100
2552	5	.01100
2553	5	.01100
2554	5	.01100
2555	5	.01100
2556	5	.01100
2557	5	.01100
2558	5	.01100
2559	5	.01100
2560	5	.01100
2561	5	.01100
2562	5	.01100
2563	5	.01100
2564	5	.01100
2565	5	.01100
2566	5	.01100
2567	5	.01100
2568	5	.01100
2569	5	.01100
2570	5	.01100
2571	5	.01100
2572	5	.01100
2573	5	.01100
2574	5	.01100
2575	5	.01100
2576	5	.01100
2577	5	.01100
2578	5	.01100
2579	5	.01100
2580	5	.01100
2581	5	.01100
2582	5	.01100
2583	5	.01100
2584	5	.01100
2585	5	.01100
2586	5	.01100
2587	5	.01100
2588	5	.01100
2589	5	.01100
2590	5	.01100
2591	5	.01100
2592	5	.01100
2593	5	.01100
2594	5	.01100
2595	5	.01100
2596	5	.01100
2597	5	.01100
2598	5	.01100
2599	5	.01100
2600	5	.01100
2601	5	.01100
2602	5	.01100
2603	5	.01100
2604	5	.01100
2605	5	.01100
2606	5	.01100
2607	5	.01100
2608	5	.01100
2609	5	.01100
2610	5	.01100
2611	5	.01100
2612	5	.01100
2613	5	.01100
2614	5	.01100
2615	5	.01100
2616	5	.01100
2617	5	.01100
2618	5	.01100
2619	5	.01100
2620	5	.01100
2621	5	.01100
2622	5	.01100
2623	5	.01100
2624	5	.01100
2625	5	.01100
2626	5	.01100
2627	5	.01100
2628	5	.01100
2629	5	.01100
2630	5	.01100
2631	5	.01100
2632	5	.01100
2633	5	.01100
2634	5	.01100
2635	5	.01100
2636	5	.01100
2637	5	.01100
2638	5	.01100
2639	5	.01100
2640	5	.01100
2641	5	.01100
2642	5	.01100
2643	5	.01100
2644	5	.01100
2645	5	.01100
2646	5	.01100
2647	5	.01100
2648	5	.01100
2649	5	.01100
2650	5	.01100
2651	5	.01100
2652	5	.01100
2653	5	.01100
2654	5	.01100
2655	5	.01100
2656	5	.01100
2657	5	.01100
2658	5	.01100
2659	5	.01100
2660	5	.01100
2661	5	.01100
2662	5	.01100
2663	5	.01100
2664	5	.01100
2665	5	.01100
2666	5	.01100
2667	5	.01100
2668	5	.01100
2669	5	.01100
2670	5	.01100
2671	5	.01100
2672	5	.01100
2673	5	.01100
2674	5	.01100
2675	5	.01100
2676	5	.01100
2677	5	.01100
2678	5	.01100
2679	5	.01100
2680	5	.01100
2681	5	.01100
2682	5	.01100
2683	5	.01100
2684	5	.01100
2685	5	.01100
2686	4	.00900
2687	4	.00900
2688	4	.00900
2689	4	.00900
2690	4	.00900
2691	4	.00900
2692	4	.00900
2693	4	.00900
2694	4	.00900
2695	4	.00900
2696	4	.00900
2697	4	.00900
2698	4	.00900
2699	4	.00900
2700	4	.00900
2701	4	.00900
2702	4	.00900
2703	4	.00900
2704	4	.00900
2705	4	.00900
2706	4	.00900
2707	4	.00900
2708	4	.00900
2709	4	.00900
2710	4	.00900
2711	4	.00900
2712	4	.00900
2713	4	.00900
2714	4	.00900
2715	4	.00900
2716	4	.00900
2717	4	.00900
2718	4	.00900
2719	4	.00900
2720	4	.00900
2721	4	.00900
2722	4	.00900
2723	4	.00900
2724	4	.00900
2725	4	.00900
2726	4	.00900
2727	4	.00900
2728	4	.00900
2729	4	.00900
2730	4	.00900
2731	4	.00900
2732	4	.00900
2733	4	.00900
2734	4	.00900
2735	4	.00900
2736	4	.00900
2737	4	.00900
2738	4	.00900
2739	4	.00900
2740	4	.00900
2741	4	.00900
2742	4	.00900
2743	4	.00900
2744	4	.00900
2745	4	.00900
2746	4	.00900
2747	4	.00900
2748	4	.00900
2749	4	.00900
2750	4	.00900
2751	4	.00900
2752	4	.00900
2753	4	.00900
2754	4	.00900
2755	4	.00900
2756	4	.00900
2757	4	.00900
2758	4	.00900
2759	4	.00900
2760	4	.00900
2761	4	.00900
2762	4	.00900
2763	4	.00900
2764	4	.00900
2765	4	.00900
2766	4	.00900
2767	4	.00900
2768	4	.00900
2769	4	.00900
2770	4	.00900
2771	4	.00900
2772	4	.00900
2773	4	.00900
2774	4	.00900
2775	4	.00900
2776	4	.00900
2777	4	.00900
2778	4	.00900
2779	4	.00900
2780	4	.00900
2781	4	.00900
2782	4	.00900
2783	4	.00900
2784	4	.00900
2785	4	.00900
2786	4	.00900
2787	4	.00900
2788	4	.00900
2789	4	.00900
2790	4	.00900
2791	4	.00900
2792	4	.00900
2793	4	.00900
2794	4	.00900
2795	4	.00900
2796	4	.00900
2797	4	.00900
2798	4	.00900
2799	4	.00900
2800	4	.00900
2801	4	.00900
2802	4	.00900
2803	4	.00900
2804	4	.00900
2805	4	.00900
2806	4	.00900
2807	4	.00900
2808	4	.00900
2809	4	.00900
2810	4	.00900
2811	4	.00900
2812	4	.00900
2813	4	.00900
2814	4	.00900
2815	4	.00900
2816	4	.00900
2817	4	.00900
2818	4	.00900
2819	4	.00900
2820	4	.00900
2821	4	.00900
2822	4	.00900
2823	4	.00900
2824	4	.00900
2825	4	.00900
2826	4	.00900
2827	4	.00900
2828	4	.00900
2829	4	.00900
2830	4	.00900
2831	4	.00900
2832	4	.00900
2833	4	.00900
2834	4	.00900
2835	4	.00900
2836	4	.00900
2837	4	.00900
2838	4	.00900
2839	4	.00900
2840	4	.00900
2841	4	.00900
2842	4	.00900
2843	4	.00900
2844	4	.00900
2845	4	.00900
2846	4	.00900
2847	4	.00900
2848	4	.00900
2849	4	.00900
2850	4	.00900
2851	4	.00900
2852	4	.00900
2853	4	.00900
2854	4	.00900
2855	4	.00900
2856	4	.00900
2857	4	.00900
2858	4	.00900
2859	4	.00900
2860	4	.00900
2861	4	.00900
2862	4	.00900
2863	4	.00900
2864	4	.00900
2865	4	.00900
2866	4	.00900
2867	4	.00900
2868	4	.00900
2869	3	.00600
2870	3	.00600
2871	3	.00600
2872	3	.00600
2873	3	.00600
2874	3	.00600
2875	3	.00600
2876	3	.00600
2877	3	.00600
2878	3	.00600
2879	3	.00600
2880	3	.00600
2881	3	.00600
2882	3	.00600
2883	3	.00600
2884	3	.00600
2885	3	.00600
2886	3	.00600
2887	3	.00600
2888	3	.00600
2889	3	.00600
2890	3	.00600
2891	3	.00600
2892	3	.00600
2893	3	.00600
2894	3	.00600
2895	3	.00600
2896	3	.00600
2897	3	.00600
2898	3	.00600
2899	3	.00600
2900	3	.00600
2901	3	.00600
2902	3	.00600
2903	3	.00600
2904	3	.00600
2905	3	.00600
2906	3	.00600
2907	3	.00600
2908	3	.00600
2909	3	.00600
2910	3	.00600
2911	3	.00600
2912	3	.00600
2913	3	.00600
2914	3	.00600
2915	3	.00600
2916	3	.00600
2917	3	.00600
2918	3	.00600
2919	3	.00600
2920	3	.00600
2921	3	.00600
2922	3	.00600
2923	3	.00600
2924	3	.00600
2925	3	.00600
2926	3	.00600
2927	3	.00600
2928	3	.00600
2929	3	.00600
2930	3	.00600
2931	3	.00600
2932	3	.00600
2933	3	.00600
2934	3	.00600
2935	3	.00600
2936	3	.00600
2937	3	.00600
2938	3	.00600
2939	3	.00600
2940	3	.00600
2941	3	.00600
2942	3	.00600
2943	3	.00600
2944	3	.00600
2945	3	.00600
2946	3	.00600
2947	3	.00600
2948	3	.00600
2949	3	.00600
2950	3	.00600
2951	3	.00600
2952	3	.00600
2953	3	.00600
2954	3	.00600
2955	3	.00600
2956	3	.00600
2957	3	.00600
2958	3	.00600
2959	3	.00600
2960	3	.00600
2961	3	.00600
2962	3	.00600
2963	3	.00600
2964	3	.00600
2965	3	.00600
2966	3	.00600
2967	3	.00600
2968	3	.00600
2969	3	.00600
2970	3	.00600
2971	3	.00600
2972	3	.00600
2973	3	.00600
2974	3	.00600
2975	3	.00600
2976	3	.00600
2977	3	.00600
2978	3	.00600
2979	3	.00600
2980	3	.00600
2981	3	.00600
2982	3	.00600
2983	3	.00600
2984	3	.00600
2985	3	.00600
2986	3	.00600
2987	3	.00600
2988	3	.00600
2989	3	.00600
2990	3	.00600
2991	3	.00600
2992	3	.00600
2993	3	.00600
2994	3	.00600
2995	3	.00600
2996	3	.00600
2997	3	.00600
2998	3	.00600
2999	3	.00600
3000	3	.00600
3001	3	.00600
3002	3	.00600
3003	3	.00600
3004	3	.00600
3005	3	.00600
3006	3	.00600
3007	3	.00600
3008	3	.00600
3009	3	.00600
3010	3	.00600
3011	3	.00600
3012	3	.00600
3013	3	.00600
3014	3	.00600
3015	3	.00600
3016	3	.00600
3017	3	.00600
3018	3	.00600
3019	3	.00600
3020	3	.00600
3021	3	.00600
3022	3	.00600
3023	3	.00600
3024	3	.00600
3025	3	.00600
3026	3	.00600
3027	3	.00600
3028	3	.00600
3029	3	.00600
3030	3	.00600
3031	3	.00600
3032	3	.00600
3033	3	.00600
3034	3	.00600
3035	3	.00600
3036	3	.00600
3037	3	.00600
3038	3	.00600
3039	3	.00600
3040	3	.00600
3041	3	.00600
3042	3	.00600
3043	3	.00600
3044	3	.00600
3045	3	.00600
3046	3	.00600
3047	3	.00600
3048	3	.00600
3049	3	.00600
3050	3	.00600
3051	3	.00600
3052	3	.00600
3053	3	.00600
3054	3	.00600
3055	3	.00600
3056	3	.00600
3057	3	.00600
3058	3	.00600
3059	3	.00600
3060	3	.00600
3061	3	.00600
3062	3	.00600
3063	3	.00600
3064	3	.00600
3065	3	.00600
3066	3	.00600
3067	3	.00600
3068	3	.00600
3069	3	.00600
3070	3	.00600
3071	3	.00600
3072	3	.00600
3073	3	.00600
3074	3	.00600
3075	3	.00600
3076	3	.00600
3077	3	.00600
3078	3	.00600
3079	3	.00600
3080	3	.00600
3081	3	.00600
3082	3	.00600
3083	3	.00600
3084	3	.00600
3085	3	.00600
3086	3	.00600
3087	3	.00600
3088	3	.00600
3089	3	.00600
3090	3	.00600
3091	3	.00600
3092	3	.00600
3093	3	.00600
3094	3	.00600
3095	3	.00600
3096	3	.00600
3097	3	.00600
3098	3	.00600
3099	3	.00600
3100	3	.00600
3101	3	.00600
3102	3	.00600
3103	3	.00600
3104	3	.00600
3105	3	.00600
3106	3	.00600
3107	3	.00600
3108	3	.00600
3109	3	.00600
3110	3	.00600
3111	3	.00600
3112	3	.00600
3113	3	.00600
3114	3	.00600
3115	3	.00600
3116	3	.00600
3117	2	.00400
3118	2	.00400
3119	2	.00400
3120	2	.00400
3121	2	.00400
3122	2	.00400
3123	2	.00400
3124	2	.00400
3125	2	.00400
3126	2	.00400
3127	2	.00400
3128	2	.00400
3129	2	.00400
3130	2	.00400
3131	2	.00400
3132	2	.00400
3133	2	.00400
3134	2	.00400
3135	2	.00400
3136	2	.00400
3137	2	.00400
3138	2	.00400
3139	2	.00400
3140	2	.00400
3141	2	.00400
3142	2	.00400
3143	2	.00400
3144	2	.00400
3145	2	.00400
3146	2	.00400
3147	2	.00400
3148	2	.00400
3149	2	.00400
3150	2	.00400
3151	2	.00400
3152	2	.00400
3153	2	.00400
3154	2	.00400
3155	2	.00400
3156	2	.00400
3157	2	.00400
3158	2	.00400
3159	2	.00400
3160	2	.00400
3161	2	.00400
3162	2	.00400
3163	2	.00400
3164	2	.00400
3165	2	.00400
3166	2	.00400
3167	2	.00400
3168	2	.00400
3169	2	.00400
3170	2	.00400
3171	2	.00400
3172	2	.00400
3173	2	.00400
3174	2	.00400
3175	2	.00400
3176	2	.00400
3177	2	.00400
3178	2	.00400
3179	2	.00400
3180	2	.00400
3181	2	.00400
3182	2	.00400
3183	2	.00400
3184	2	.00400
3185	2	.00400
3186	2	.00400
3187	2	.00400
3188	2	.00400
3189	2	.00400
3190	2	.00400
3191	2	.00400
3192	2	.00400
3193	2	.00400
3194	2	.00400
3195	2	.00400
3196	2	.00400
3197	2	.00400
3198	2	.00400
3199	2	.00400
3200	2	.00400
3201	2	.00400
3202	2	.00400
3203	2	.00400
3204	2	.00400
3205	2	.00400
3206	2	.00400
3207	2	.00400
3208	2	.00400
3209	2	.00400
3210	2	.00400
3211	2	.00400
3212	2	.00400
3213	2	.00400
3214	2	.00400
