Number of clusters	Members in cluster	Percentage of total
3211	1	.01300
3212	1	.01300
3213	1	.01300
3214	1	.01300
3215	1	.01300
3216	1	.01300
3217	1	.01300
3218	1	.01300
3219	1	.01300
3220	1	.01300
3221	1	.01300
3222	1	.01300
3223	1	.01300
3224	1	.01300
3225	1	.01300
3226	1	.01300
3227	1	.01300
3228	1	.01300
3229	1	.01300
3230	1	.01300
3231	1	.01300
3232	1	.01300
3233	1	.01300
3234	1	.01300
3235	1	.01300
3236	1	.01300
3237	1	.01300
3238	1	.01300
3239	1	.01300
3240	1	.01300
3241	1	.01300
3242	1	.01300
3243	1	.01300
3244	1	.01300
3245	1	.01300
3246	1	.01300
3247	1	.01300
3248	1	.01300
3249	1	.01300
3250	1	.01300
3251	1	.01300
3252	1	.01300
3253	1	.01300
3254	1	.01300
3255	1	.01300
3256	1	.01300
3257	1	.01300
3258	1	.01300
3259	1	.01300
3260	1	.01300
3261	1	.01300
3262	1	.01300
3263	1	.01300
3264	1	.01300
3265	1	.01300
3266	1	.01300
3267	1	.01300
3268	1	.01300
3269	1	.01300
3270	1	.01300
3271	1	.01300
3272	1	.01300
3273	1	.01300
3274	1	.01300
3275	1	.01300
3276	1	.01300
3277	1	.01300
3278	1	.01300
3279	1	.01300
3280	1	.01300
3281	1	.01300
3282	1	.01300
3283	1	.01300
3284	1	.01300
3285	1	.01300
3286	1	.01300
3287	1	.01300
3288	1	.01300
3289	1	.01300
3290	1	.01300
3291	1	.01300
3292	1	.01300
3293	1	.01300
3294	1	.01300
3295	1	.01300
3296	1	.01300
3297	1	.01300
3298	1	.01300
3299	1	.01300
3300	1	.01300
3301	1	.01300
3302	1	.01300
3303	1	.01300
3304	1	.01300
3305	1	.01300
3306	1	.01300
3307	1	.01300
3308	1	.01300
3309	1	.01300
3310	1	.01300
3311	1	.01300
3312	1	.01300
3313	1	.01300
3314	1	.01300
3315	1	.01300
3316	1	.01300
3317	1	.01300
3318	1	.01300
3319	1	.01300
3320	1	.01300
3321	1	.01300
3322	1	.01300
3323	1	.01300
3324	1	.01300
3325	1	.01300
3326	1	.01300
3327	1	.01300
3328	1	.01300
3329	1	.01300
3330	1	.01300
3331	1	.01300
3332	1	.01300
3333	1	.01300
3334	1	.01300
3335	1	.01300
3336	1	.01300
3337	1	.01300
3338	1	.01300
3339	1	.01300
3340	1	.01300
3341	1	.01300
3342	1	.01300
3343	1	.01300
3344	1	.01300
3345	1	.01300
3346	1	.01300
3347	1	.01300
3348	1	.01300
3349	1	.01300
3350	1	.01300
3351	1	.01300
3352	1	.01300
3353	1	.01300
3354	1	.01300
3355	1	.01300
3356	1	.01300
3357	1	.01300
3358	1	.01300
3359	1	.01300
3360	1	.01300
3361	1	.01300
3362	1	.01300
3363	1	.01300
3364	1	.01300
3365	1	.01300
3366	1	.01300
3367	1	.01300
3368	1	.01300
3369	1	.01300
3370	1	.01300
3371	1	.01300
3372	1	.01300
3373	1	.01300
3374	1	.01300
3375	1	.01300
3376	1	.01300
3377	1	.01300
3378	1	.01300
3379	1	.01300
3380	1	.01300
3381	1	.01300
3382	1	.01300
3383	1	.01300
3384	1	.01300
3385	1	.01300
3386	1	.01300
3387	1	.01300
3388	1	.01300
3389	1	.01300
3390	1	.01300
3391	1	.01300
3392	1	.01300
3393	1	.01300
3394	1	.01300
3395	1	.01300
3396	1	.01300
3397	1	.01300
3398	1	.01300
3399	1	.01300
3400	1	.01300
3401	1	.01300
3402	1	.01300
3403	1	.01300
3404	1	.01300
3405	1	.01300
3406	1	.01300
3407	1	.01300
3408	1	.01300
3409	1	.01300
3410	1	.01300
3411	1	.01300
3412	1	.01300
3413	1	.01300
3414	1	.01300
3415	1	.01300
3416	1	.01300
3417	1	.01300
3418	1	.01300
3419	1	.01300
3420	1	.01300
3421	1	.01300
3422	1	.01300
3423	1	.01300
3424	1	.01300
3425	1	.01300
3426	1	.01300
3427	1	.01300
3428	1	.01300
3429	1	.01300
3430	1	.01300
3431	1	.01300
3432	1	.01300
3433	1	.01300
3434	1	.01300
3435	1	.01300
3436	1	.01300
3437	1	.01300
3438	1	.01300
3439	1	.01300
3440	1	.01300
3441	1	.01300
3442	1	.01300
3443	1	.01300
3444	1	.01300
3445	1	.01300
3446	1	.01300
3447	1	.01300
3448	1	.01300
3449	1	.01300
3450	1	.01300
3451	1	.01300
3452	1	.01300
3453	1	.01300
3454	1	.01300
3455	1	.01300
3456	1	.01300
3457	1	.01300
3458	1	.01300
3459	1	.01300
3460	1	.01300
3461	1	.01300
3462	1	.01300
3463	1	.01300
3464	1	.01300
3465	1	.01300
3466	1	.01300
3467	1	.01300
3468	1	.01300
3469	1	.01300
3470	1	.01300
3471	1	.01300
3472	1	.01300
3473	1	.01300
3474	1	.01300
3475	1	.01300
3476	1	.01300
3477	1	.01300
3478	1	.01300
3479	1	.01300
3480	1	.01300
3481	1	.01300
3482	1	.01300
3483	1	.01300
3484	1	.01300
3485	1	.01300
3486	1	.01300
3487	1	.01300
3488	1	.01300
3489	1	.01300
3490	1	.01300
3491	1	.01300
3492	1	.01300
3493	1	.01300
3494	1	.01300
3495	1	.01300
3496	1	.01300
3497	1	.01300
3498	1	.01300
3499	1	.01300
3500	1	.01300
3501	1	.01300
3502	1	.01300
3503	1	.01300
3504	1	.01300
3505	1	.01300
3506	1	.01300
3507	1	.01300
3508	1	.01300
3509	1	.01300
3510	1	.01300
3511	1	.01300
3512	1	.01300
3513	1	.01300
3514	1	.01300
3515	1	.01300
3516	1	.01300
3517	1	.01300
3518	1	.01300
3519	1	.01300
3520	1	.01300
3521	1	.01300
3522	1	.01300
3523	1	.01300
3524	1	.01300
3525	1	.01300
3526	1	.01300
3527	1	.01300
3528	1	.01300
3529	1	.01300
3530	1	.01300
3531	1	.01300
3532	1	.01300
3533	1	.01300
3534	1	.01300
3535	1	.01300
3536	1	.01300
3537	1	.01300
3538	1	.01300
3539	1	.01300
3540	1	.01300
3541	1	.01300
3542	1	.01300
3543	1	.01300
3544	1	.01300
3545	1	.01300
3546	1	.01300
3547	1	.01300
3548	1	.01300
3549	1	.01300
3550	1	.01300
3551	1	.01300
3552	1	.01300
3553	1	.01300
3554	1	.01300
3555	1	.01300
3556	1	.01300
3557	1	.01300
3558	1	.01300
3559	1	.01300
3560	1	.01300
3561	1	.01300
3562	1	.01300
3563	1	.01300
3564	1	.01300
3565	1	.01300
3566	1	.01300
3567	1	.01300
3568	1	.01300
3569	1	.01300
3570	1	.01300
3571	1	.01300
3572	1	.01300
3573	1	.01300
3574	1	.01300
3575	1	.01300
3576	1	.01300
3577	1	.01300
3578	1	.01300
3579	1	.01300
3580	1	.01300
3581	1	.01300
3582	1	.01300
3583	1	.01300
3584	1	.01300
3585	1	.01300
3586	1	.01300
3587	1	.01300
3588	1	.01300
3589	1	.01300
3590	1	.01300
3591	1	.01300
3592	1	.01300
3593	1	.01300
3594	1	.01300
3595	1	.01300
3596	1	.01300
3597	1	.01300
3598	1	.01300
3599	1	.01300
3600	1	.01300
3601	1	.01300
3602	1	.01300
3603	1	.01300
3604	1	.01300
3605	1	.01300
3606	1	.01300
3607	1	.01300
3608	1	.01300
3609	1	.01300
3610	1	.01300
3611	1	.01300
3612	1	.01300
3613	1	.01300
3614	1	.01300
3615	1	.01300
3616	1	.01300
3617	1	.01300
3618	1	.01300
3619	1	.01300
3620	1	.01300
3621	1	.01300
3622	1	.01300
3623	1	.01300
3624	1	.01300
3625	1	.01300
3626	1	.01300
3627	1	.01300
3628	1	.01300
3629	1	.01300
3630	1	.01300
3631	1	.01300
3632	1	.01300
3633	1	.01300
3634	1	.01300
3635	1	.01300
3636	1	.01300
3637	1	.01300
3638	1	.01300
3639	1	.01300
3640	1	.01300
3641	1	.01300
3642	1	.01300
3643	1	.01300
3644	1	.01300
3645	1	.01300
3646	1	.01300
3647	1	.01300
3648	1	.01300
3649	1	.01300
3650	1	.01300
3651	1	.01300
3652	1	.01300
3653	1	.01300
3654	1	.01300
3655	1	.01300
3656	1	.01300
3657	1	.01300
3658	1	.01300
3659	1	.01300
3660	1	.01300
3661	1	.01300
3662	1	.01300
3663	1	.01300
3664	1	.01300
3665	1	.01300
3666	1	.01300
3667	1	.01300
3668	1	.01300
3669	1	.01300
3670	1	.01300
3671	1	.01300
3672	1	.01300
3673	1	.01300
3674	1	.01300
3675	1	.01300
3676	1	.01300
3677	1	.01300
3678	1	.01300
3679	1	.01300
3680	1	.01300
3681	1	.01300
3682	1	.01300
3683	1	.01300
3684	1	.01300
3685	1	.01300
3686	1	.01300
3687	1	.01300
3688	1	.01300
3689	1	.01300
3690	1	.01300
3691	1	.01300
3692	1	.01300
3693	1	.01300
3694	1	.01300
3695	1	.01300
3696	1	.01300
3697	1	.01300
3698	1	.01300
3699	1	.01300
3700	1	.01300
3701	1	.01300
3702	1	.01300
3703	1	.01300
3704	1	.01300
3705	1	.01300
3706	1	.01300
3707	1	.01300
3708	1	.01300
3709	1	.01300
3710	1	.01300
3711	1	.01300
3712	1	.01300
3713	1	.01300
3714	1	.01300
3715	1	.01300
3716	1	.01300
3717	1	.01300
3718	1	.01300
3719	1	.01300
3720	1	.01300
3721	1	.01300
3722	1	.01300
3723	1	.01300
3724	1	.01300
3725	1	.01300
3726	1	.01300
3727	1	.01300
3728	1	.01300
3729	1	.01300
3730	1	.01300
3731	1	.01300
3732	1	.01300
3733	1	.01300
3734	1	.01300
3735	1	.01300
3736	1	.01300
3737	1	.01300
3738	1	.01300
3739	1	.01300
3740	1	.01300
3741	1	.01300
3742	1	.01300
3743	1	.01300
3744	1	.01300
3745	1	.01300
3746	1	.01300
3747	1	.01300
3748	1	.01300
3749	1	.01300
3750	1	.01300
3751	1	.01300
3752	1	.01300
3753	1	.01300
3754	1	.01300
3755	1	.01300
3756	1	.01300
3757	1	.01300
3758	1	.01300
3759	1	.01300
3760	1	.01300
3761	1	.01300
3762	1	.01300
3763	1	.01300
3764	1	.01300
3765	1	.01300
3766	1	.01300
3767	1	.01300
3768	1	.01300
3769	1	.01300
3770	1	.01300
3771	1	.01300
3772	1	.01300
3773	1	.01300
3774	1	.01300
3775	1	.01300
3776	1	.01300
3777	1	.01300
3778	1	.01300
3779	1	.01300
3780	1	.01300
3781	1	.01300
3782	1	.01300
3783	1	.01300
3784	1	.01300
3785	1	.01300
3786	1	.01300
3787	1	.01300
3788	1	.01300
3789	1	.01300
3790	1	.01300
3791	1	.01300
3792	1	.01300
3793	1	.01300
3794	1	.01300
3795	1	.01300
3796	1	.01300
3797	1	.01300
3798	1	.01300
3799	1	.01300
3800	1	.01300
3801	1	.01300
3802	1	.01300
3803	1	.01300
3804	1	.01300
3805	1	.01300
3806	1	.01300
3807	1	.01300
3808	1	.01300
3809	1	.01300
3810	1	.01300
3811	1	.01300
3812	1	.01300
3813	1	.01300
3814	1	.01300
3815	1	.01300
3816	1	.01300
3817	1	.01300
3818	1	.01300
3819	1	.01300
3820	1	.01300
3821	1	.01300
3822	1	.01300
3823	1	.01300
3824	1	.01300
3825	1	.01300
3826	1	.01300
3827	1	.01300
3828	1	.01300
3829	1	.01300
3830	1	.01300
3831	1	.01300
3832	1	.01300
3833	1	.01300
3834	1	.01300
3835	1	.01300
3836	1	.01300
3837	1	.01300
3838	1	.01300
3839	1	.01300
3840	1	.01300
3841	1	.01300
3842	1	.01300
3843	1	.01300
3844	1	.01300
3845	1	.01300
3846	1	.01300
3847	1	.01300
3848	1	.01300
3849	1	.01300
3850	1	.01300
3851	1	.01300
3852	1	.01300
3853	1	.01300
3854	1	.01300
3855	1	.01300
3856	1	.01300
3857	1	.01300
3858	1	.01300
3859	1	.01300
3860	1	.01300
3861	1	.01300
3862	1	.01300
3863	1	.01300
3864	1	.01300
3865	1	.01300
3866	1	.01300
3867	1	.01300
3868	1	.01300
3869	1	.01300
3870	1	.01300
3871	1	.01300
3872	1	.01300
3873	1	.01300
3874	1	.01300
3875	1	.01300
3876	1	.01300
3877	1	.01300
3878	1	.01300
3879	1	.01300
3880	1	.01300
3881	1	.01300
3882	1	.01300
3883	1	.01300
3884	1	.01300
3885	1	.01300
3886	1	.01300
3887	1	.01300
3888	1	.01300
3889	1	.01300
3890	1	.01300
3891	1	.01300
3892	1	.01300
3893	1	.01300
3894	1	.01300
3895	1	.01300
3896	1	.01300
3897	1	.01300
3898	1	.01300
3899	1	.01300
3900	1	.01300
3901	1	.01300
3902	1	.01300
3903	1	.01300
3904	1	.01300
3905	1	.01300
3906	1	.01300
3907	1	.01300
3908	1	.01300
3909	1	.01300
3910	1	.01300
3911	1	.01300
3912	1	.01300
3913	1	.01300
3914	1	.01300
3915	1	.01300
3916	1	.01300
3917	1	.01300
3918	1	.01300
3919	1	.01300
3920	1	.01300
3921	1	.01300
3922	1	.01300
3923	1	.01300
3924	1	.01300
3925	1	.01300
3926	1	.01300
3927	1	.01300
3928	1	.01300
3929	1	.01300
3930	1	.01300
3931	1	.01300
3932	1	.01300
3933	1	.01300
3934	1	.01300
3935	1	.01300
3936	1	.01300
3937	1	.01300
3938	1	.01300
3939	1	.01300
3940	1	.01300
3941	1	.01300
3942	1	.01300
3943	1	.01300
3944	1	.01300
3945	1	.01300
3946	1	.01300
3947	1	.01300
3948	1	.01300
3949	1	.01300
3950	1	.01300
3951	1	.01300
3952	1	.01300
3953	1	.01300
3954	1	.01300
3955	1	.01300
3956	1	.01300
3957	1	.01300
3958	1	.01300
3959	1	.01300
3960	1	.01300
3961	1	.01300
3962	1	.01300
3963	1	.01300
3964	1	.01300
3965	1	.01300
3966	1	.01300
3967	1	.01300
3968	1	.01300
3969	1	.01300
3970	1	.01300
3971	1	.01300
3972	1	.01300
3973	1	.01300
3974	1	.01300
3975	1	.01300
3976	1	.01300
3977	1	.01300
3978	1	.01300
3979	1	.01300
3980	1	.01300
3981	1	.01300
3982	1	.01300
3983	1	.01300
3984	1	.01300
3985	1	.01300
3986	1	.01300
3987	1	.01300
3988	1	.01300
3989	1	.01300
3990	1	.01300
3991	1	.01300
3992	1	.01300
3993	1	.01300
3994	1	.01300
3995	1	.01300
3996	1	.01300
3997	1	.01300
3998	1	.01300
3999	1	.01300
4000	1	.01300
4001	1	.01300
4002	1	.01300
4003	1	.01300
4004	1	.01300
4005	1	.01300
4006	1	.01300
4007	1	.01300
4008	1	.01300
4009	1	.01300
4010	1	.01300
4011	1	.01300
4012	1	.01300
4013	1	.01300
4014	1	.01300
4015	1	.01300
4016	1	.01300
4017	1	.01300
4018	1	.01300
4019	1	.01300
4020	1	.01300
4021	1	.01300
4022	1	.01300
4023	1	.01300
4024	1	.01300
4025	1	.01300
4026	1	.01300
4027	1	.01300
4028	1	.01300
4029	1	.01300
4030	1	.01300
4031	1	.01300
4032	1	.01300
4033	1	.01300
4034	1	.01300
4035	1	.01300
4036	1	.01300
4037	1	.01300
4038	1	.01300
4039	1	.01300
4040	1	.01300
4041	1	.01300
4042	1	.01300
4043	1	.01300
4044	1	.01300
4045	1	.01300
4046	1	.01300
4047	1	.01300
4048	1	.01300
4049	1	.01300
4050	1	.01300
4051	1	.01300
4052	1	.01300
4053	1	.01300
4054	1	.01300
4055	1	.01300
4056	1	.01300
4057	1	.01300
4058	1	.01300
4059	1	.01300
4060	1	.01300
4061	1	.01300
4062	1	.01300
4063	1	.01300
4064	1	.01300
4065	1	.01300
4066	1	.01300
4067	1	.01300
4068	1	.01300
4069	1	.01300
4070	1	.01300
4071	1	.01300
4072	1	.01300
4073	1	.01300
4074	1	.01300
4075	1	.01300
4076	1	.01300
4077	1	.01300
4078	1	.01300
4079	1	.01300
4080	1	.01300
4081	1	.01300
4082	1	.01300
4083	1	.01300
4084	1	.01300
4085	1	.01300
4086	1	.01300
4087	1	.01300
4088	1	.01300
4089	1	.01300
4090	1	.01300
4091	1	.01300
4092	1	.01300
4093	1	.01300
4094	1	.01300
4095	1	.01300
4096	1	.01300
4097	1	.01300
4098	1	.01300
4099	1	.01300
4100	1	.01300
4101	1	.01300
4102	1	.01300
4103	1	.01300
4104	1	.01300
4105	1	.01300
4106	1	.01300
4107	1	.01300
4108	1	.01300
4109	1	.01300
4110	1	.01300
4111	1	.01300
4112	1	.01300
4113	1	.01300
4114	1	.01300
4115	1	.01300
4116	1	.01300
4117	1	.01300
4118	1	.01300
4119	1	.01300
4120	1	.01300
4121	1	.01300
4122	1	.01300
4123	1	.01300
4124	1	.01300
4125	1	.01300
4126	1	.01300
4127	1	.01300
4128	1	.01300
4129	1	.01300
4130	1	.01300
4131	1	.01300
4132	1	.01300
4133	1	.01300
4134	1	.01300
4135	1	.01300
4136	1	.01300
4137	1	.01300
4138	1	.01300
4139	1	.01300
4140	1	.01300
4141	1	.01300
4142	1	.01300
4143	1	.01300
4144	1	.01300
4145	1	.01300
4146	1	.01300
4147	1	.01300
4148	1	.01300
4149	1	.01300
4150	1	.01300
4151	1	.01300
4152	1	.01300
4153	1	.01300
4154	1	.01300
4155	1	.01300
4156	1	.01300
4157	1	.01300
4158	1	.01300
4159	1	.01300
4160	1	.01300
4161	1	.01300
4162	1	.01300
4163	1	.01300
4164	1	.01300
4165	1	.01300
4166	1	.01300
4167	1	.01300
4168	1	.01300
4169	1	.01300
4170	1	.01300
4171	1	.01300
4172	1	.01300
4173	1	.01300
4174	1	.01300
4175	1	.01300
4176	1	.01300
4177	1	.01300
4178	1	.01300
4179	1	.01300
4180	1	.01300
4181	1	.01300
4182	1	.01300
4183	1	.01300
4184	1	.01300
4185	1	.01300
4186	1	.01300
4187	1	.01300
4188	1	.01300
4189	1	.01300
4190	1	.01300
4191	1	.01300
4192	1	.01300
4193	1	.01300
4194	1	.01300
4195	1	.01300
4196	1	.01300
4197	1	.01300
4198	1	.01300
4199	1	.01300
4200	1	.01300
4201	1	.01300
4202	1	.01300
4203	1	.01300
4204	1	.01300
4205	1	.01300
4206	1	.01300
4207	1	.01300
4208	1	.01300
4209	1	.01300
4210	1	.01300
4211	1	.01300
4212	1	.01300
4213	1	.01300
4214	1	.01300
4215	1	.01300
4216	1	.01300
4217	1	.01300
4218	1	.01300
4219	1	.01300
4220	1	.01300
4221	1	.01300
4222	1	.01300
4223	1	.01300
4224	1	.01300
4225	1	.01300
4226	1	.01300
4227	1	.01300
4228	1	.01300
4229	1	.01300
4230	1	.01300
4231	1	.01300
4232	1	.01300
4233	1	.01300
4234	1	.01300
4235	1	.01300
4236	1	.01300
4237	1	.01300
4238	1	.01300
4239	1	.01300
4240	1	.01300
4241	1	.01300
4242	1	.01300
4243	1	.01300
4244	1	.01300
4245	1	.01300
4246	1	.01300
4247	1	.01300
4248	1	.01300
4249	1	.01300
4250	1	.01300
4251	1	.01300
4252	1	.01300
4253	1	.01300
4254	1	.01300
4255	1	.01300
4256	1	.01300
4257	1	.01300
4258	1	.01300
4259	1	.01300
4260	1	.01300
4261	1	.01300
4262	1	.01300
4263	1	.01300
4264	1	.01300
4265	1	.01300
4266	1	.01300
4267	1	.01300
4268	1	.01300
4269	1	.01300
4270	1	.01300
4271	1	.01300
4272	1	.01300
4273	1	.01300
4274	1	.01300
4275	1	.01300
4276	1	.01300
4277	1	.01300
4278	1	.01300
4279	1	.01300
4280	1	.01300
4281	1	.01300
4282	1	.01300
4283	1	.01300
4284	1	.01300
4285	1	.01300
4286	1	.01300
4287	1	.01300
4288	1	.01300
4289	1	.01300
4290	1	.01300
4291	1	.01300
4292	1	.01300
4293	1	.01300
4294	1	.01300
4295	1	.01300
4296	1	.01300
4297	1	.01300
4298	1	.01300
4299	1	.01300
4300	1	.01300
4301	1	.01300
4302	1	.01300
4303	1	.01300
4304	1	.01300
4305	1	.01300
4306	1	.01300
4307	1	.01300
4308	1	.01300
4309	1	.01300
4310	1	.01300
4311	1	.01300
4312	1	.01300
4313	1	.01300
4314	1	.01300
4315	1	.01300
4316	1	.01300
4317	1	.01300
4318	1	.01300
4319	1	.01300
4320	1	.01300
4321	1	.01300
4322	1	.01300
4323	1	.01300
4324	1	.01300
4325	1	.01300
4326	1	.01300
4327	1	.01300
4328	1	.01300
4329	1	.01300
4330	1	.01300
4331	1	.01300
4332	1	.01300
4333	1	.01300
4334	1	.01300
4335	1	.01300
4336	1	.01300
4337	1	.01300
4338	1	.01300
4339	1	.01300
4340	1	.01300
4341	1	.01300
4342	1	.01300
4343	1	.01300
4344	1	.01300
4345	1	.01300
4346	1	.01300
4347	1	.01300
4348	1	.01300
4349	1	.01300
4350	1	.01300
4351	1	.01300
4352	1	.01300
4353	1	.01300
4354	1	.01300
4355	1	.01300
4356	1	.01300
4357	1	.01300
4358	1	.01300
4359	1	.01300
4360	1	.01300
4361	1	.01300
4362	1	.01300
4363	1	.01300
4364	1	.01300
4365	1	.01300
4366	1	.01300
4367	1	.01300
4368	1	.01300
4369	1	.01300
4370	1	.01300
4371	1	.01300
4372	1	.01300
4373	1	.01300
4374	1	.01300
4375	1	.01300
4376	1	.01300
4377	1	.01300
4378	1	.01300
4379	1	.01300
4380	1	.01300
4381	1	.01300
4382	1	.01300
4383	1	.01300
4384	1	.01300
4385	1	.01300
4386	1	.01300
4387	1	.01300
4388	1	.01300
4389	1	.01300
4390	1	.01300
4391	1	.01300
4392	1	.01300
4393	1	.01300
4394	1	.01300
4395	1	.01300
4396	1	.01300
4397	1	.01300
4398	1	.01300
4399	1	.01300
4400	1	.01300
4401	1	.01300
4402	1	.01300
4403	1	.01300
4404	1	.01300
4405	1	.01300
4406	1	.01300
4407	1	.01300
4408	1	.01300
4409	1	.01300
4410	1	.01300
4411	1	.01300
4412	1	.01300
4413	1	.01300
4414	1	.01300
4415	1	.01300
4416	1	.01300
4417	1	.01300
4418	1	.01300
4419	1	.01300
4420	1	.01300
4421	1	.01300
4422	1	.01300
4423	1	.01300
4424	1	.01300
4425	1	.01300
4426	1	.01300
4427	1	.01300
4428	1	.01300
4429	1	.01300
4430	1	.01300
4431	1	.01300
4432	1	.01300
4433	1	.01300
4434	1	.01300
4435	1	.01300
4436	1	.01300
4437	1	.01300
4438	1	.01300
4439	1	.01300
4440	1	.01300
4441	1	.01300
4442	1	.01300
4443	1	.01300
4444	1	.01300
4445	1	.01300
4446	1	.01300
4447	1	.01300
4448	1	.01300
4449	1	.01300
4450	1	.01300
4451	1	.01300
4452	1	.01300
4453	1	.01300
4454	1	.01300
4455	1	.01300
4456	1	.01300
4457	1	.01300
4458	1	.01300
4459	1	.01300
4460	1	.01300
4461	1	.01300
4462	1	.01300
4463	1	.01300
4464	1	.01300
4465	1	.01300
4466	1	.01300
4467	1	.01300
4468	1	.01300
4469	1	.01300
4470	1	.01300
4471	1	.01300
4472	1	.01300
4473	1	.01300
4474	1	.01300
4475	1	.01300
4476	1	.01300
4477	1	.01300
4478	1	.01300
4479	1	.01300
4480	1	.01300
4481	1	.01300
4482	1	.01300
4483	1	.01300
4484	1	.01300
4485	1	.01300
4486	1	.01300
4487	1	.01300
4488	1	.01300
4489	1	.01300
4490	1	.01300
4491	1	.01300
4492	1	.01300
4493	1	.01300
4494	1	.01300
4495	1	.01300
4496	1	.01300
4497	1	.01300
4498	1	.01300
4499	1	.01300
4500	1	.01300
4501	1	.01300
4502	1	.01300
4503	1	.01300
4504	1	.01300
4505	1	.01300
4506	1	.01300
4507	1	.01300
4508	1	.01300
4509	1	.01300
4510	1	.01300
4511	1	.01300
4512	1	.01300
4513	1	.01300
4514	1	.01300
4515	1	.01300
4516	1	.01300
4517	1	.01300
4518	1	.01300
4519	1	.01300
4520	1	.01300
4521	1	.01300
4522	1	.01300
4523	1	.01300
4524	1	.01300
4525	1	.01300
4526	1	.01300
4527	1	.01300
4528	1	.01300
4529	1	.01300
4530	1	.01300
4531	1	.01300
4532	1	.01300
4533	1	.01300
4534	1	.01300
4535	1	.01300
4536	1	.01300
4537	1	.01300
4538	1	.01300
4539	1	.01300
4540	1	.01300
4541	1	.01300
4542	1	.01300
4543	1	.01300
4544	1	.01300
4545	1	.01300
4546	1	.01300
4547	1	.01300
4548	1	.01300
4549	1	.01300
4550	1	.01300
4551	1	.01300
4552	1	.01300
4553	1	.01300
4554	1	.01300
4555	1	.01300
4556	1	.01300
4557	1	.01300
4558	1	.01300
4559	1	.01300
4560	1	.01300
4561	1	.01300
4562	1	.01300
4563	1	.01300
4564	1	.01300
4565	1	.01300
4566	1	.01300
4567	1	.01300
4568	1	.01300
4569	1	.01300
4570	1	.01300
4571	1	.01300
4572	1	.01300
4573	1	.01300
4574	1	.01300
4575	1	.01300
4576	1	.01300
4577	1	.01300
4578	1	.01300
4579	1	.01300
4580	1	.01300
4581	1	.01300
4582	1	.01300
4583	1	.01300
4584	1	.01300
4585	1	.01300
4586	1	.01300
4587	1	.01300
4588	1	.01300
4589	1	.01300
4590	1	.01300
4591	1	.01300
4592	1	.01300
4593	1	.01300
4594	1	.01300
4595	1	.01300
4596	1	.01300
4597	1	.01300
4598	1	.01300
4599	1	.01300
4600	1	.01300
4601	1	.01300
4602	1	.01300
4603	1	.01300
4604	1	.01300
4605	1	.01300
4606	1	.01300
4607	1	.01300
4608	1	.01300
4609	1	.01300
4610	1	.01300
4611	1	.01300
4612	1	.01300
4613	1	.01300
4614	1	.01300
4615	1	.01300
4616	1	.01300
4617	1	.01300
4618	1	.01300
4619	1	.01300
4620	1	.01300
4621	1	.01300
4622	1	.01300
4623	1	.01300
4624	1	.01300
4625	1	.01300
4626	1	.01300
4627	1	.01300
4628	1	.01300
4629	1	.01300
4630	1	.01300
4631	1	.01300
4632	1	.01300
4633	1	.01300
4634	1	.01300
4635	1	.01300
4636	1	.01300
4637	1	.01300
4638	1	.01300
4639	1	.01300
4640	1	.01300
4641	1	.01300
4642	1	.01300
4643	1	.01300
4644	1	.01300
4645	1	.01300
4646	1	.01300
4647	1	.01300
4648	1	.01300
4649	1	.01300
4650	1	.01300
4651	1	.01300
4652	1	.01300
4653	1	.01300
4654	1	.01300
4655	1	.01300
4656	1	.01300
4657	1	.01300
4658	1	.01300
4659	1	.01300
4660	1	.01300
4661	1	.01300
4662	1	.01300
4663	1	.01300
4664	1	.01300
4665	1	.01300
4666	1	.01300
4667	1	.01300
4668	1	.01300
4669	1	.01300
4670	1	.01300
4671	1	.01300
4672	1	.01300
4673	1	.01300
4674	1	.01300
4675	1	.01300
4676	1	.01300
4677	1	.01300
4678	1	.01300
4679	1	.01300
4680	1	.01300
4681	1	.01300
4682	1	.01300
4683	1	.01300
4684	1	.01300
4685	1	.01300
4686	1	.01300
4687	1	.01300
4688	1	.01300
4689	1	.01300
4690	1	.01300
4691	1	.01300
4692	1	.01300
4693	1	.01300
4694	1	.01300
4695	1	.01300
4696	1	.01300
4697	1	.01300
4698	1	.01300
4699	1	.01300
4700	1	.01300
4701	1	.01300
4702	1	.01300
4703	1	.01300
4704	1	.01300
4705	1	.01300
4706	1	.01300
4707	1	.01300
4708	1	.01300
4709	1	.01300
4710	1	.01300
4711	1	.01300
4712	1	.01300
4713	1	.01300
4714	1	.01300
4715	1	.01300
4716	1	.01300
4717	1	.01300
4718	1	.01300
4719	1	.01300
4720	1	.01300
4721	1	.01300
4722	1	.01300
4723	1	.01300
4724	1	.01300
4725	1	.01300
4726	1	.01300
4727	1	.01300
4728	1	.01300
4729	1	.01300
4730	1	.01300
4731	1	.01300
4732	1	.01300
4733	1	.01300
4734	1	.01300
4735	1	.01300
4736	1	.01300
4737	1	.01300
4738	1	.01300
4739	1	.01300
4740	1	.01300
4741	1	.01300
4742	1	.01300
4743	1	.01300
4744	1	.01300
4745	1	.01300
4746	1	.01300
4747	1	.01300
4748	1	.01300
4749	1	.01300
4750	1	.01300
4751	1	.01300
4752	1	.01300
4753	1	.01300
4754	1	.01300
4755	1	.01300
4756	1	.01300
4757	1	.01300
4758	1	.01300
4759	1	.01300
4760	1	.01300
4761	1	.01300
4762	1	.01300
4763	1	.01300
